date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:19	6113/6113	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Oct%202022%2007:03:53%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table.css?ver=3.0.4	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-table459e.css	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:19	16935/16935	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Sep%202022%2005:11:48%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=3.9.2	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/themes/astra/assets/js/minified/frontend.min2e46.js	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:20	43885/43885	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Sep%202022%2006:19:37%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/slick.min.js?ver=2.0.13	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/slick.mine823.js	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:20	7303/7303	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Sep%202022%2006:19:37%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/imagesloaded.min.js?ver=2.0.13	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/imagesloaded.mine823.js	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:20	1358/1358	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Sep%202022%2006:19:37%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/testimonial.min.js?ver=2.0.13	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/testimonial.mine823.js	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:21	113329/113329	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2023:46:21%20GMT	https://www.cursoemvideo.com/cursowp/manual/politica-de-privacidade/	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/politica-de-privacidade/index.html	(from https://www.cursoemvideo.com/cursowp/manual/)
20:46:21	19143/19143	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:21%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/856	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/wp/v2/pages/856.json	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:22	2442/2442	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2023:46:22%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2Fcardapio%2F	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed4314.json	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Oct%202022%2023:46:22%20GMT	https://www.cursoemvideo.com/cursowp/manual/?p=856	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/index763e.html	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
20:46:23	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Oct%202022%2023:46:23%20GMT	https://www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cursoemvideo.com%2Fcursowp%2Fmanual%2Fcardapio%2F&format=xml	C:/Users/lidia/Desktop/pizzariafresco/s/www.cursoemvideo.com/cursowp/manual/wp-json/oembed/1.0/embedddf2	(from https://www.cursoemvideo.com/cursowp/manual/cardapio/)
